Name,Country,Industry,Is_AI_Startup,Revenue Year 1,Revenue Year 2,Revenue Year 3,Growth_Y1_to_Y2,Growth_Y2_to_Y3,Total_Growth_3Year,Innovation_Speed_Score,Current Status,Status_Score,Competitive_Advantage_Score,Startup_Age_Years,High_Advantage
Zenith EdTech Point 927,Singapore,EdTech,0,93.0,751.0,3.6,707.5268817204301,-99.52063914780292,-96.12903225806451,200.23968042609854,Failed,0,0.010693069306930694,6,0
Core CleanTech Point 928,India,CleanTech,0,175.0,1.9,7.8,-98.91428571428571,310.5263157894737,-95.54285714285714,105.806015037594,Successful,2,1.0231683168316832,13,1
Elite Cybersecurity Systems 929,India,Cybersecurity,0,135.0,654.0,2.9,384.44444444444446,-99.5565749235474,-97.85185185185185,142.44393476044854,Successful,2,1.0086138613861386,9,0
Nova Logistics Systems 930,France,Logistics,0,435.0,1.6,11.4,-99.63218390804597,612.5,-97.3793103448276,200.183908045977,Acquired,1,0.5338613861386139,3,0
Quantum Cybersecurity Systems 931,Canada,Cybersecurity,0,187.0,160.0,10.5,-14.43850267379679,-93.4375,-94.38502673796792,-53.938001336898395,Successful,2,1.0311881188118812,3,1
Zenith E-commerce Point 932,Canada,E-commerce,0,454.0,1.4,4.3,-99.69162995594714,207.14285714285717,-99.05286343612335,53.725613593455016,Successful,2,1.0127722772277228,13,0
Zenith E-commerce Network 933,USA,E-commerce,0,164.0,971.0,3.4,492.0731707317073,-99.6498455200824,-97.92682926829268,196.21166260581245,Acquired,1,0.5100990099009901,2,0
Core AgriTech Point 934,USA,AgriTech,0,247.0,2.0,8.0,-99.19028340080972,300.0,-96.76113360323887,100.40485829959513,Successful,2,1.0237623762376238,8,1
Elite AI/ML Solutions 935,Australia,AI/ML,1,239.0,787.0,5.0,229.2887029288703,-99.36467598475222,-97.90794979079497,64.96201347205903,Successful,2,1.0148514851485149,3,1
Global AgriTech Network 936,UK,AgriTech,0,58.0,1.0,7.1,-98.27586206896551,610.0,-87.75862068965516,200.86206896551724,Successful,2,1.021089108910891,8,1
Zenith HealthTech Technologies 937,India,HealthTech,0,294.0,1.8,3.8,-99.38775510204081,111.1111111111111,-98.70748299319727,5.861678004535143,Successful,2,1.0112871287128713,10,0
Apex EdTech Point 938,South Korea,EdTech,0,72.0,1.8,13.0,-97.50000000000001,622.2222222222222,-81.94444444444444,201.25,Acquired,1,0.5386138613861386,11,0
Global EdTech Flow 939,Australia,EdTech,0,407.0,630.0,6.6,54.791154791154796,-98.95238095238095,-98.37837837837837,-22.080613080613077,Successful,2,1.0196039603960396,5,1
Quantum HealthTech Point 940,Singapore,HealthTech,0,30.0,522.0,12.7,1639.9999999999998,-97.56704980842912,-57.666666666666664,201.21647509578543,Acquired,1,0.5377227722772278,8,0
Nova HealthTech Flow 941,France,HealthTech,0,53.0,1.1,8.2,-97.9245283018868,645.4545454545454,-84.52830188679245,201.03773584905662,Successful,2,1.0243564356435644,2,1
NextGen HealthTech Wave 942,Canada,HealthTech,0,258.0,491.0,7.1,90.31007751937985,-98.55397148676171,-97.24806201550388,-4.121946983690933,Successful,2,1.021089108910891,9,1
Smart SaaS Labs 943,South Korea,SaaS,0,281.0,1.5,6.9,-99.4661921708185,360.0,-97.54448398576513,130.26690391459076,Failed,0,0.020495049504950496,13,0
Core CleanTech Wave 944,Australia,CleanTech,0,43.0,479.0,4.5,1013.953488372093,-99.06054279749478,-89.53488372093024,200.4697286012526,Successful,2,1.0133663366336634,3,0
Core Cybersecurity Technologies 945,Australia,Cybersecurity,0,426.0,904.0,6.3,112.20657276995306,-99.30309734513276,-98.52112676056338,6.45173771241015,Successful,2,1.0187128712871287,10,1
NextGen Cybersecurity Flow 946,UK,Cybersecurity,0,384.0,293.0,8.9,-23.697916666666664,-96.96245733788396,-97.68229166666667,-60.33018700227531,Acquired,1,0.5264356435643565,9,0
Elite BioTech Nexus 947,Brazil,BioTech,0,377.0,621.0,1.9,64.72148541114059,-99.69404186795492,-99.49602122015916,-17.486278228407166,Acquired,1,0.5056435643564356,4,0
Smart AgriTech Flow 948,South Korea,AgriTech,0,179.0,1.7,13.5,-99.05027932960894,694.1176470588235,-92.45810055865921,200.47486033519553,Failed,0,0.0400990099009901,13,0
Global E-commerce Flow 949,France,E-commerce,0,227.0,1.2,11.4,-99.47136563876653,850.0000000000002,-94.97797356828194,200.26431718061673,Successful,2,1.033861386138614,9,1
Global E-commerce Wave 950,Japan,E-commerce,0,134.0,933.0,11.7,596.2686567164179,-98.7459807073955,-91.26865671641791,200.62700964630224,Successful,2,1.0347524752475248,11,1
Global PropTech Labs 951,Japan,PropTech,0,385.0,1.1,13.3,-99.71428571428571,1109.0909090909092,-96.54545454545455,200.14285714285714,Acquired,1,0.5395049504950495,14,0
Core Cybersecurity Network 952,South Korea,Cybersecurity,0,178.0,116.0,13.9,-34.831460674157306,-88.01724137931033,-92.19101123595506,-61.42435102673382,Successful,2,1.0412871287128713,8,1
Smart Logistics Wave 953,Israel,Logistics,0,385.0,652.0,8.1,69.35064935064935,-98.75766871165645,-97.8961038961039,-14.70350968050355,Successful,2,1.024059405940594,5,1
Zenith HealthTech Nexus 954,UK,HealthTech,0,500.0,1.3,6.4,-99.74,392.3076923076923,-98.72000000000001,146.28384615384616,Successful,2,1.019009900990099,4,1
Global E-commerce Technologies 955,USA,E-commerce,0,124.0,639.0,4.4,415.3225806451613,-99.3114241001565,-96.45161290322581,158.0055782725024,Successful,2,1.013069306930693,10,0
Smart CleanTech Point 956,Singapore,CleanTech,0,87.0,782.0,2.4,798.8505747126437,-99.69309462915601,-97.24137931034483,200.153452685422,Failed,0,0.007128712871287128,12,0
Nova CleanTech Flow 957,Japan,CleanTech,0,18.0,1.5,4.5,-91.66666666666666,200.0,-75.0,54.16666666666667,Successful,2,1.0133663366336634,13,0
Global Logistics Wave 958,South Korea,Logistics,0,281.0,1.8,5.3,-99.35943060498221,194.44444444444443,-98.11387900355871,47.54250691973111,Acquired,1,0.5157425742574258,2,0
Nova Cybersecurity Solutions 959,Singapore,Cybersecurity,0,133.0,300.0,13.3,125.5639097744361,-95.56666666666666,-90.0,14.998621553884718,Successful,2,1.0395049504950495,7,1
NextGen HealthTech Technologies 960,USA,HealthTech,0,120.0,1.5,11.0,-98.75,633.3333333333333,-90.83333333333333,200.625,Acquired,1,0.5326732673267327,7,0
NextGen CleanTech Solutions 961,India,CleanTech,0,199.0,1.7,13.5,-99.14572864321609,694.1176470588235,-93.21608040201005,200.42713567839195,Successful,2,1.0400990099009901,9,1
NextGen EdTech Labs 962,Brazil,EdTech,0,238.0,918.0,8.1,285.7142857142857,-99.11764705882352,-96.59663865546219,93.2983193277311,Successful,2,1.024059405940594,14,1
Smart SaaS Technologies 963,Singapore,SaaS,0,181.0,321.0,8.6,77.34806629834254,-97.3208722741433,-95.2486187845304,-9.986402987900377,Acquired,1,0.5255445544554456,14,0
Quantum HealthTech Hub 964,Brazil,HealthTech,0,454.0,1.6,3.6,-99.64757709251101,125.0,-99.20704845814977,12.676211453744493,Successful,2,1.0106930693069307,3,0
Elite AI/ML Technologies 965,Canada,AI/ML,1,449.0,151.0,2.6,-66.36971046770601,-98.27814569536424,-99.42093541202672,-82.32392808153513,Successful,2,1.0077227722772277,13,0
Smart Cybersecurity Labs 966,Israel,Cybersecurity,0,274.0,453.0,5.6,65.32846715328468,-98.76379690949227,-97.95620437956204,-16.717664878103797,Acquired,1,0.5166336633663366,11,0
Nova AI/ML Labs 967,USA,AI/ML,1,188.0,1.9,3.9,-98.98936170212765,105.26315789473684,-97.92553191489361,3.1368980963045914,Successful,2,1.0115841584158416,10,0
Core Logistics Network 968,France,Logistics,0,414.0,456.0,5.6,10.144927536231885,-98.7719298245614,-98.64734299516907,-44.31350114416475,Successful,2,1.0166336633663366,4,1
Global E-commerce Network 969,Israel,E-commerce,0,225.0,1.3,8.6,-99.42222222222222,561.5384615384615,-96.17777777777778,200.2888888888889,Successful,2,1.0255445544554456,6,1
Smart AI/ML Labs 970,UK,AI/ML,1,1.0,700.0,14.4,69900.0,-97.94285714285714,1340.0,201.02857142857144,Successful,2,1.2427722772277228,3,1
Smart Logistics Systems 971,Canada,Logistics,0,477.0,1.4,6.0,-99.70649895178198,328.57142857142856,-98.74213836477988,114.43246480982329,Failed,0,0.01782178217821782,4,0
Core HealthTech Labs 972,Canada,HealthTech,0,322.0,1.1,2.7,-99.6583850931677,145.45454545454547,-99.16149068322981,22.898080180688886,Successful,2,1.008019801980198,4,0
Apex Cybersecurity Point 973,Singapore,Cybersecurity,0,61.0,550.0,10.0,801.639344262295,-98.18181818181819,-83.60655737704919,200.9090909090909,Successful,2,1.0297029702970297,10,1
Core EdTech Point 974,UAE,EdTech,0,106.0,1.9,14.7,-98.20754716981132,673.6842105263157,-86.13207547169812,200.89622641509433,Successful,2,1.0436633663366337,3,1
Quantum EdTech Point 975,Australia,EdTech,0,74.0,537.0,4.0,625.6756756756757,-99.25512104283054,-94.5945945945946,200.37243947858474,Successful,2,1.011881188118812,3,0
Prime SaaS Nexus 976,Germany,SaaS,0,93.0,546.0,13.3,487.0967741935484,-97.56410256410257,-85.6989247311828,194.76633581472294,Failed,0,0.039504950495049505,9,0
Elite BioTech Solutions 977,Singapore,BioTech,0,344.0,1.7,8.2,-99.50581395348837,382.35294117647055,-97.61627906976744,141.4235636114911,Acquired,1,0.5243564356435644,11,0
Prime PropTech Solutions 978,Germany,PropTech,0,286.0,1.9,7.7,-99.33566433566435,305.2631578947369,-97.3076923076923,102.96374677953627,Failed,0,0.02287128712871287,6,0
NextGen FinTech Wave 979,UK,FinTech,0,420.0,2.0,14.4,-99.52380952380952,620.0,-96.57142857142857,200.23809523809524,Successful,2,1.0427722772277228,7,1
Prime CleanTech Technologies 980,Canada,CleanTech,0,334.0,685.0,12.9,105.08982035928143,-98.11678832116789,-96.13772455089821,3.486516019056772,Successful,2,1.0383168316831684,14,1
NextGen PropTech Point 981,Israel,PropTech,0,402.0,1.1,10.7,-99.72636815920397,872.7272727272726,-97.33830845771145,200.13681592039802,Failed,0,0.03178217821782178,11,0
Smart SaaS Wave 982,Germany,SaaS,0,374.0,226.0,10.1,-39.57219251336899,-95.53097345132744,-97.29946524064171,-67.55158298234821,Acquired,1,0.53,14,0
Prime BioTech Network 983,India,BioTech,0,392.0,1.3,9.7,-99.66836734693877,646.153846153846,-97.52551020408163,200.1658163265306,Successful,2,1.0288118811881188,13,1
Nova HealthTech Labs 984,Australia,HealthTech,0,273.0,753.0,6.5,175.82417582417582,-99.13678618857902,-97.61904761904762,38.3436948177984,Successful,2,1.0193069306930693,7,1
Zenith AI/ML Nexus 985,Israel,AI/ML,1,17.0,1.6,10.1,-90.58823529411765,531.25,-40.588235294117645,204.70588235294116,Successful,2,1.03,2,1
Global BioTech Hub 986,Singapore,BioTech,0,71.0,1.3,4.0,-98.16901408450704,207.6923076923077,-94.36619718309859,54.761646803900334,Successful,2,1.011881188118812,7,0
Global E-commerce Wave 987,Germany,E-commerce,0,481.0,1.4,11.8,-99.70893970893971,742.857142857143,-97.54677754677755,200.14553014553013,Successful,2,1.035049504950495,9,1
Global FinTech Hub 988,Brazil,FinTech,0,301.0,999.0,6.3,231.8936877076412,-99.36936936936938,-97.90697674418605,66.26215916913591,Successful,2,1.0187128712871287,14,1
Elite E-commerce Flow 989,Singapore,E-commerce,0,205.0,1.6,1.2,-99.21951219512195,-25.000000000000007,-99.41463414634147,-62.109756097560975,Failed,0,0.003564356435643564,4,0
NextGen FinTech Flow 990,UAE,FinTech,0,127.0,744.0,9.9,485.82677165354335,-98.66935483870968,-92.20472440944881,193.57870840741683,Successful,2,1.0294059405940594,11,1
Apex AgriTech Systems 991,Canada,AgriTech,0,124.0,140.0,12.3,12.903225806451612,-91.21428571428571,-90.08064516129033,-39.155529953917046,Successful,2,1.0365346534653466,10,1
NextGen Logistics Hub 992,France,Logistics,0,359.0,274.0,6.4,-23.676880222841227,-97.66423357664235,-98.21727019498609,-60.67055689974178,Failed,0,0.01900990099009901,2,0
Quantum CleanTech Technologies 993,UK,CleanTech,0,426.0,879.0,6.2,106.33802816901408,-99.29465301478953,-98.54460093896714,3.5216875771122744,Acquired,1,0.5184158415841584,14,0
Prime PropTech Technologies 994,Japan,PropTech,0,407.0,1.5,14.7,-99.63144963144963,879.9999999999999,-96.38820638820638,200.18427518427518,Successful,2,1.0436633663366337,13,1
Zenith AgriTech Systems 995,UAE,AgriTech,0,423.0,1.7,7.5,-99.59810874704492,341.1764705882353,-98.22695035460993,120.78918092059519,Acquired,1,0.5222772277227723,8,0
NextGen SaaS Point 996,Israel,SaaS,0,307.0,1.3,12.3,-99.57654723127035,846.1538461538462,-95.99348534201954,200.21172638436482,Successful,2,1.0365346534653466,4,1
Quantum HealthTech Technologies 997,Israel,HealthTech,0,377.0,1.8,1.2,-99.52254641909815,-33.333333333333336,-99.6816976127321,-66.42793987621575,Successful,2,1.0035643564356436,4,0
Smart BioTech Flow 998,South Korea,BioTech,0,245.0,811.0,3.7,231.02040816326533,-99.54377311960542,-98.48979591836735,65.73831752182996,Acquired,1,0.510990099009901,12,0
Zenith EdTech Point 999,UAE,EdTech,0,190.0,615.0,3.3,223.6842105263158,-99.46341463414635,-98.26315789473684,62.11039794608473,Failed,0,0.009801980198019802,13,0
NextGen EdTech Solutions 1000,Germany,EdTech,0,78.0,1.2,11.6,-98.46153846153845,866.6666666666667,-85.12820512820514,200.76923076923077,Acquired,1,0.5344554455445545,6,0
Quantum EdTech Point 1001,Germany,EdTech,0,102.0,1.6,10.7,-98.43137254901961,568.7499999999999,-89.50980392156862,200.7843137254902,Successful,2,1.0317821782178218,9,1
Prime Cybersecurity Systems 1002,France,Cybersecurity,0,267.0,379.0,12.7,41.947565543071164,-96.6490765171504,-95.2434456928839,-27.35075548703962,Successful,2,1.0377227722772278,7,1
Core Logistics Labs 1003,Australia,Logistics,0,426.0,554.0,2.7,30.046948356807512,-99.51263537906136,-99.36619718309859,-34.73284351112693,Successful,2,1.008019801980198,7,0
Zenith FinTech Flow 1004,Germany,FinTech,0,448.0,377.0,6.4,-15.848214285714285,-98.3023872679045,-98.57142857142858,-57.0753007768094,Successful,2,1.019009900990099,12,1
Global PropTech Solutions 1005,France,PropTech,0,233.0,1.3,14.1,-99.4420600858369,984.6153846153845,-93.94849785407725,200.27896995708156,Acquired,1,0.5418811881188119,9,0
Smart E-commerce Labs 1006,Singapore,E-commerce,0,374.0,247.0,6.7,-33.9572192513369,-97.28744939271256,-98.20855614973263,-65.62233432202473,Successful,2,1.01990099009901,11,1
Smart CleanTech Flow 1007,UK,CleanTech,0,140.0,208.0,7.4,48.57142857142857,-96.4423076923077,-94.71428571428571,-23.935439560439562,Acquired,1,0.521980198019802,6,0
Smart AI/ML Flow 1008,USA,AI/ML,1,309.0,1.8,12.0,-99.41747572815534,566.6666666666666,-96.11650485436894,200.29126213592232,Successful,2,1.0356435643564357,14,1
Prime SaaS Technologies 1009,Singapore,SaaS,0,26.0,908.0,8.5,3392.307692307692,-99.06387665198237,-67.3076923076923,200.46806167400882,Successful,2,1.0252475247524753,3,1
Nova PropTech Nexus 1010,Australia,PropTech,0,159.0,1.3,12.3,-99.1823899371069,846.1538461538462,-92.26415094339622,200.40880503144655,Successful,2,1.0365346534653466,8,1
Zenith CleanTech Technologies 1011,France,CleanTech,0,84.0,136.0,10.3,61.904761904761905,-92.4264705882353,-87.73809523809524,-15.2608543417367,Acquired,1,0.5305940594059406,2,0
Quantum EdTech Solutions 1012,Japan,EdTech,0,491.0,1.4,7.5,-99.71486761710796,435.71428571428567,-98.4725050916497,167.99970904858884,Successful,2,1.0222772277227723,7,1
Global EdTech Point 1013,UAE,EdTech,0,204.0,960.0,13.0,370.5882352941177,-98.64583333333333,-93.62745098039215,135.97120098039218,Successful,2,1.0386138613861386,12,1
Elite PropTech Labs 1014,France,PropTech,0,199.0,1.3,4.1,-99.3467336683417,215.3846153846154,-97.93969849246231,58.018940858136844,Acquired,1,0.5121782178217822,7,0
Quantum BioTech Hub 1015,UAE,BioTech,0,449.0,147.0,6.1,-67.26057906458797,-95.85034013605443,-98.64142538975501,-81.5554596003212,Successful,2,1.0181188118811881,14,1
Nova AgriTech Flow 1016,UAE,AgriTech,0,202.0,805.0,3.7,298.51485148514854,-99.54037267080746,-98.16831683168317,99.48723940717053,Successful,2,1.010990099009901,8,0
Smart Logistics Point 1017,UAE,Logistics,0,10.0,1.3,4.3,-86.99999999999999,230.76923076923075,-57.00000000000001,71.88461538461539,Successful,2,1.0127722772277228,12,0
Prime AI/ML Systems 1018,Brazil,AI/ML,1,217.0,1.3,1.7,-99.40092165898618,30.76923076923076,-99.21658986175116,-34.31584544487771,Successful,2,1.005049504950495,5,0
Zenith AI/ML Wave 1019,UAE,AI/ML,1,175.0,447.0,9.6,155.42857142857142,-97.85234899328859,-94.51428571428572,28.788111217641415,Failed,0,0.028514851485148512,3,0
Smart Logistics Hub 1020,Singapore,Logistics,0,468.0,414.0,5.3,-11.538461538461538,-98.71980676328502,-98.86752136752136,-55.12913415087328,Successful,2,1.0157425742574258,12,1
Apex EdTech Labs 1021,India,EdTech,0,277.0,1.6,11.5,-99.42238267148014,618.75,-95.84837545126354,200.28880866425993,Successful,2,1.0341584158415842,12,1
Smart AgriTech Flow 1022,Brazil,AgriTech,0,208.0,1.6,12.3,-99.23076923076923,668.75,-94.08653846153847,200.3846153846154,Successful,2,1.0365346534653466,5,1
Global PropTech Solutions 1023,USA,PropTech,0,421.0,1.5,14.9,-99.6437054631829,893.3333333333334,-96.46080760095013,200.17814726840857,Failed,0,0.044257425742574255,6,0
Apex EdTech Nexus 1024,Singapore,EdTech,0,11.0,1.5,8.9,-86.36363636363636,493.33333333333337,-19.09090909090909,203.4848484848485,Successful,2,1.0264356435643565,10,1
Elite SaaS Technologies 1025,USA,SaaS,0,279.0,242.0,5.7,-13.261648745519713,-97.64462809917356,-97.95698924731184,-55.45313842234663,Failed,0,0.016930693069306932,3,0
Zenith BioTech Hub 1026,Israel,BioTech,0,264.0,1.2,12.6,-99.54545454545455,950.0,-95.22727272727273,200.22727272727272,Acquired,1,0.5374257425742575,7,0
Elite AI/ML Wave 1027,UAE,AI/ML,1,498.0,657.0,4.1,31.92771084337349,-99.37595129375951,-99.17670682730923,-33.72412022519301,Successful,2,1.0121782178217822,12,0
NextGen AgriTech Point 1028,Singapore,AgriTech,0,19.0,482.0,14.9,2436.842105263158,-96.90871369294605,-21.57894736842105,201.54564315352698,Successful,2,1.0442574257425743,10,1
Prime AI/ML Solutions 1029,USA,AI/ML,1,209.0,1.4,8.8,-99.33014354066985,528.5714285714287,-95.78947368421052,200.33492822966508,Acquired,1,0.5261386138613862,5,0
NextGen EdTech Network 1030,Brazil,EdTech,0,117.0,327.0,12.4,179.4871794871795,-96.20795107033639,-89.4017094017094,41.639614208421555,Successful,2,1.0368316831683169,2,1
Elite Logistics Labs 1031,UK,Logistics,0,27.0,958.0,8.1,3448.1481481481483,-99.15448851774529,-70.0,200.42275574112736,Successful,2,1.024059405940594,11,1
Smart AI/ML Nexus 1032,Germany,AI/ML,1,32.0,224.0,8.6,600.0,-96.16071428571429,-73.125,201.91964285714286,Successful,2,1.0255445544554456,14,1
NextGen SaaS Flow 1033,Brazil,SaaS,0,248.0,2.0,11.9,-99.19354838709677,495.0,-95.20161290322581,197.90322580645162,Successful,2,1.0353465346534654,6,1
Elite BioTech Wave 1034,UK,BioTech,0,391.0,1.8,14.6,-99.53964194373401,711.1111111111111,-96.26598465473145,200.230179028133,Successful,2,1.0433663366336634,12,1
Elite EdTech Flow 1035,Canada,EdTech,0,202.0,1.2,2.2,-99.40594059405942,83.33333333333336,-98.91089108910892,-8.03630363036303,Failed,0,0.006534653465346535,12,0
Smart CleanTech Solutions 1036,UK,CleanTech,0,102.0,1.7,11.8,-98.33333333333333,594.1176470588236,-88.43137254901961,200.83333333333334,Acquired,1,0.5350495049504951,14,0
Elite AI/ML Systems 1037,Israel,AI/ML,1,461.0,1.7,3.5,-99.63123644251627,105.88235294117648,-99.24078091106291,3.125558249330105,Successful,2,1.0103960396039604,2,0
NextGen BioTech Hub 1038,UAE,BioTech,0,101.0,440.0,7.2,335.6435643564356,-98.36363636363636,-92.87128712871286,118.63996399639962,Failed,0,0.021386138613861388,13,0
Smart E-commerce Hub 1039,Canada,E-commerce,0,348.0,1.2,13.8,-99.6551724137931,1050.0000000000002,-96.03448275862068,200.17241379310346,Successful,2,1.040990099009901,8,1
Prime E-commerce Flow 1040,Germany,E-commerce,0,281.0,528.0,5.0,87.90035587188612,-99.0530303030303,-98.22064056939502,-5.576337215572089,Successful,2,1.0148514851485149,9,1
Smart CleanTech Hub 1041,India,CleanTech,0,288.0,557.0,1.4,93.40277777777779,-99.74865350089766,-99.5138888888889,-3.1729378615599373,Successful,2,1.0041584158415842,12,0
Nova PropTech Systems 1042,UAE,PropTech,0,21.0,960.0,12.8,4471.428571428572,-98.66666666666667,-39.047619047619044,200.66666666666666,Failed,0,0.03801980198019802,4,0
Quantum HealthTech Network 1043,Singapore,HealthTech,0,404.0,2.0,2.3,-99.5049504950495,14.999999999999991,-99.43069306930693,-42.25247524752476,Successful,2,1.0068316831683168,14,0
Global E-commerce Flow 1044,Australia,E-commerce,0,276.0,423.0,5.5,53.2608695652174,-98.69976359338062,-98.0072463768116,-22.719447014081613,Successful,2,1.0163366336633664,5,1
Smart HealthTech Technologies 1045,Israel,HealthTech,0,199.0,191.0,2.4,-4.0201005025125625,-98.7434554973822,-98.79396984924624,-51.38177799994738,Failed,0,0.007128712871287128,7,0
Nova AI/ML Point 1046,Germany,AI/ML,1,499.0,1.0,12.0,-99.79959919839679,1100.0,-97.59519038076152,200.1002004008016,Successful,2,1.0356435643564357,5,1
Nova PropTech Network 1047,Israel,PropTech,0,331.0,152.0,7.7,-54.0785498489426,-94.9342105263158,-97.6737160120846,-74.50638018762919,Successful,2,1.022871287128713,14,1
NextGen AgriTech Technologies 1048,Japan,AgriTech,0,341.0,425.0,5.8,24.633431085043988,-98.63529411764705,-98.2991202346041,-37.000931516301534,Acquired,1,0.5172277227722772,9,0
Global CleanTech Wave 1049,Singapore,CleanTech,0,489.0,1.1,10.2,-99.77505112474438,827.2727272727271,-97.91411042944786,200.1124744376278,Successful,2,1.0302970297029703,6,1
